商品ID,是否上架,日期,是否企业店铺,店铺名称,店铺等级,掌柜ID,资质押金,描述,服务,物流,价格1,价格2,价格3,价格4,价格,优惠券,是否免邮,尺码,库存,支付,是否公益,收藏宝贝,详情照片数,视频有无,累计评论,商品信息字数,销售量和成功交易量,评论有图,追评,好评,中评,差评,评价印象标签及数量
1,2019/10/6,0.0,一枚girl女装,5蓝钻,一按就购了,2000元,4.8,4.9,4.9,119.00,59.00,59.00,69.00,39.90,0,1.0,均码,468.0,蚂蚁花呗/信用卡支付/集分宝,0.0,82.0,21.0,1.0,246.0,194.0,30天内已售出603件，其中交易成功576件,7.0,2.0,246.0,0.0,0.0,0,
1,2019/10/6,0.0,木子理想大码女装自制,2金冠,小嬾青儿,15909元,4.9,4.9,4.9,259.00,199.00,199.00,169.00,129.00,淘金币可抵2.58元//15元店铺优惠券/满200元可用/领取//5元店铺优惠券/满100元可用/领取//满99/享部分地区包邮,1.0,2XL/3XL/4XL/5XL,711.0,蚂蚁花呗/信用卡支付/集分宝,0.0,2094.0,64.0,0.0,1801.0,204.0,30天内已售出573件，其中交易成功462件,26.0,13.0,1799.0,1.0,1.0,穿着美/(38)/版型好看/(31)/很舒服/(27)/颜色很好/(24)/质量蛮好/(16)/快递不错/(6)/如实描述/(6)/包装不错/(5)/舒适度差/(28)/料子差/(13),
1,2019/10/6,0.0,盛卓雅桃桃家女装,3金冠,3_wenjing2007,4000元,4.7,4.8,4.8,186.00,158.00,109.00,109.00,85.00,淘金币可抵1.70元//30元店铺优惠券/满499元可用/领取//20元店铺优惠券/满369元可用/领取,1.0,均码,20084.0,蚂蚁花呗/信用卡支付/集分宝,0.0,63225.0,51.0,1.0,1043.0,167.0,30天内已售出739件，其中交易成功546件,7.0,4.0,1040.0,0.0,3.0,质量不错/(11)/衣衣很舒服/(7)/厚实/(7)/穿上好看/(5)/大小合适/(3)/不舒适/(3)/料子一般/(3),
1,2019/10/6,0.0,Taotaoclothes淘淘衣女装,1金冠,娃娃家时尚女装,5050元,4.6,4.7,4.7,28.90,29.90,22.90,23.90,18.90,3元店铺优惠券/满88元可用/领取,1.0,均码,78735.0,蚂蚁花呗/信用卡支付/集分宝,1.0,4417.0,47.0,1.0,381.0,157.0,30天内已售出2032件，其中交易成功1382件,45.0,29.0,374.0,7.0,0.0,质量蛮好/(40)/衣服很舒服/(33)/便宜/(26)/版型好/(17)/穿着效果好/(13)/颜色挺正/(12)/很百搭/(7)/快递不错/(4)/跟描述一致/(4)/挺薄的/(7),
1,2019/10/6,1.0,三木子快时尚女装,5金冠,genxinli123,80000元,4.7,4.7,4.7,68.88,68.88,58.88,0,46.88,10元店铺优惠券/满219元可用/领取//5元店铺优惠券/满129元可用/领取,1.0,均码,199028.0,蚂蚁花呗/信用卡支付/集分宝,0.0,6347.0,30.0,1.0,427.0,181.0,30天内已售出589件，其中交易成功465件,27.0,7.0,424.0,3.0,0.0,版型好看/(24)/质量好/(17)/很舒适/(15)/穿着漂亮/(8)/很划算/(6)/料子不错/(5)/挺厚实的/(4)/人群/(3),
1,2019/10/6,0.0,俏夫人江南衣坊,2蓝冠,滚滚肥猫,1000元,4.8,4.9,4.9,228.00,198.00,198.00,198.00,108.00,淘金币可抵2.16元//30元店铺优惠券/满300元可用/领取//20元店铺优惠券/满230元可用/领取,1.0,105（建议85-100斤）/110（建议100-115斤）/115（建议115-130斤）/120（建议130-145斤）/125（建议145-160斤）/130（建议160-175斤）/需要180斤穿的请联系客服,4988.0,蚂蚁花呗/信用卡支付/集分宝,1.0,6773.0,34.0,1.0,888.0,403.0,30天内已售出690件，其中交易成功482件,31.0,4.0,887.0,1.0,0.0,整体不错/(38)/人群/(21)/穿着美/(13)/很舒服/(10)/便宜/(10)/外形好看/(9)/态度不错/(8)/颜色很好/(8)/码数很准/(5)/快递不错/(4),
1,2019/10/6,1.0,韩舍女装定制,5蓝钻,其迪创意,3000元,4.8,4.8,4.8,309.90,109.90,69.90,0,9.90-99.90,0,0.0,0,0.0,蚂蚁花呗/信用卡支付/集分宝,0.0,5.0,1.0,0.0,153.0,209.0,30天内已售出956件，其中交易成功942件,8.0,2.0,152.0,0.0,1.0,宝贝很赞/(10)/很舒适/(5)/外形好看/(5)/料子不错/(3)/穿着漂亮/(3)/码数很准/(3)/划算/(3)/物流快/(3),
1,2019/10/6,0.0,超会购Super/Mall,2金冠,蘑菇街的衣衣,1000000元,4.7,4.8,4.8,58.98,56.98,49.98,46.98,35.98-42.98,淘金币可抵0.71元//10元店铺优惠券/满188元可用/领取//5元店铺优惠券/满88元可用/领取,1.0,均码,108366.0,蚂蚁花呗/信用卡支付/集分宝,1.0,7536.0,46.0,0.0,1112.0,179.0,30天内已售出476件，其中交易成功429件,144.0,8.0,1104.0,3.0,5.0,外形好看/(96)/衣服不错/(77)/穿着效果好/(60)/很厚实/(37)/衣服很舒服/(30)/很便宜/(30)/跟描述一致/(13)/颜色挺正/(12)/布料好/(11)/做工一般/(11),
1,2019/10/6,0.0,下架学姐XJXJ,5蓝冠,可可家cocoga,1000000元,4.8,4.8,4.8,56.98,49.98,49.98,47.98,39.98,淘金币可抵0.79元,1.0,均码,39109.0,蚂蚁花呗/信用卡支付/集分宝,0.0,2131.0,58.0,1.0,201.0,186.0,30天内已售出811件，其中交易成功534件,41.0,4.0,201.0,0.0,0.0,衣服很舒服/(27)/衣服不错/(27)/版型好/(20)/很划算/(17)/颜色挺正/(17)/穿着效果好/(7)/很厚实/(6)/布料好/(4),
1,2019/10/6,0.0,钥涵高端潮牌服饰,4蓝钻,顾丽真,2001元,4.9,4.9,4.9,156.00,168.00,158.00,108.00,138.00,淘金币可抵6.90元//20元店铺优惠券/满138元可用/领取//5元店铺优惠券/满10元可用/领取,1.0,S/==/{/红心｝/M/=={/红心｝/L/==/{/红心｝/XL==｛红心｝/XXL==/｛红心｝/XXL/=={/红心｝/XXXL==/｛红心｝/S/=={/黑心｝/M/==｛黑心/}/L/=={/黑心｝/XL/==/{/黑心｝/XXL==/{/黑心｝/XXXL=={/黑心｝/S/=={/金心｝/M==/{/金心｝/L==/{/金心｝/XL==/{/金心｝/XXL==/{/金心｝/XXXL/=={/金心｝/S/==/{/白心｝/M/==/{/白心｝/L/==/{/白心｝/XL/==/{/白心｝/XXL/==/{/白心｝,104572.0,蚂蚁花呗/信用卡支付/集分宝,1.0,4005.0,8.0,1.0,422.0,589.0,30天内已售出779件，其中交易成功596件,40.0,32.0,420.0,1.0,1.0,整体不错/(112)/很舒服/(95)/款式漂亮/(51)/面料好/(49)/穿着美/(47)/做工很好/(45)/板型很好/(34)/码子很准/(31)/颜色很好/(20)/很百搭/(19),
1,2019/10/6,0.0,KG!左公斤右千克!!![KG/LAB],5蓝冠,左公斤,10000元,4.8,4.8,4.8,269.00,148.00,169.00,169.00,138.00,淘金币最高可抵商品价/2%//40元店铺优惠券/满599元可用/领取//20元店铺优惠券/满399元可用/领取,0.0,均码,3081.0,蚂蚁花呗/集分宝,0.0,4177.0,51.0,0.0,184.0,199.0,30天内已售出720件，其中交易成功505件,18.0,3.0,184.0,0.0,0.0,颜色很美/(17)/很舒适/(14)/宝贝很赞/(9)/挺厚实的/(6)/版型好看/(4),
1,2019/10/6,0.0,BJ/STUDIO/定制,3蓝冠,tb783174_99,8000元,4.8,4.8,4.8,99.00,99.00,158.00,79.00,128.00,淘金币可抵2.56元,1.0,均码,2115.0,蚂蚁花呗/信用卡支付/集分宝,0.0,4560.0,23.0,1.0,239.0,136.0,30天内已售出592件，其中交易成功458件,20.0,31.0,237.0,2.0,0.0,质量好/(33)/衣衣很舒服/(19)/厚实/(19)/版型好看/(17)/穿上好看/(12)/料子好/(7)/主要百搭/(5)/很划算/(5),
1,2019/10/6,0.0,旭胜宇羊绒精品直销,5蓝钻,瑶瑶纱线88,2000元,4.8,4.9,4.9,58.00,49.00,45.00,45.60,48.00,淘金币可抵0.96元,1.0,S/M/L/XL/2XL,40261.0,蚂蚁花呗/集分宝,0.0,1315.0,37.0,0.0,597.0,188.0,30天内已售出600件，其中交易成功450件,139.0,135.0,596.0,1.0,0.0,很舒适/(106)/质量好/(53)/颜色很美/(33)/手感也很好/(30)/衣服很合身/(28)/版型好看/(19)/穿着漂亮/(19)/没有色差/(17)/料子不错/(13)/做工不错/(11),
1,2019/10/6,0.0,金淘淘女装街,4蓝冠,老四服饰1988,1200元,4.7,4.7,4.7,29.80,26.80,27.80,25.80,27.80,淘金币可抵0.55元,1.0,均码,9168.0,蚂蚁花呗/集分宝,1.0,15286.0,17.0,1.0,268.0,184.0,30天内已售出642件，其中交易成功468件,15.0,9.0,267.0,0.0,1.0,质量蛮好/(10)/很舒服/(7)/穿着美/(7)/很划算/(5)/面料好/(4),
1,2019/10/6,0.0,喵喵家网店,1金冠,四季妈妈装衣纺,3000元,4.7,4.8,4.8,29.90,48.80,39.80,42.00,29.90,淘金币可抵0.59元//10元店铺优惠券/满99元可用/领取//10元店铺优惠券/满99元可用/领取,1.0,S/80-90斤/M/90-110斤/L/110-125斤/XL/125-140斤/2XL/140-155斤,15758.0,蚂蚁花呗/信用卡支付/集分宝,0.0,1588.0,19.0,0.0,185.0,277.0,30天内已售出729件，其中交易成功500件,38.0,2.0,185.0,0.0,0.0,很舒服/(24)/衣服不错/(13)/穿着美/(12)/式样好/(12)/划算/(11)/颜色很好/(5)/手感非常好/(4)/如实描述/(4)/态度不错/(4)/人群/(4),
1,2019/10/6,0.0,可可里小姐,5金冠,好孩子v,1000000元,4.7,4.8,4.8,49.98,51.98,48.98,47.98,29.98,淘金币可抵0.59元//20元店铺优惠券/满658元可用/领取//10元店铺优惠券/满328元可用/领取,1.0,均码,299243.0,蚂蚁花呗/信用卡支付/集分宝,0.0,1960.0,17.0,0.0,109.0,173.0,30天内已售出636件，其中交易成功510件,15.0,2.0,108.0,1.0,0.0,质量不错/(7)/版式好/(7)/穿上好看/(6)/很划算/(4)/款式很好/(3),
1,2019/10/6,0.0,月牙城,5金冠,小英chi,16888元,4.7,4.8,4.8,79.80,69.80,59.80,59.80,37.80,淘金币可抵0.75元//10元店铺优惠券/满298元可用/领取//5元店铺优惠券/满168元可用/领取,1.0,均码,3123.0,蚂蚁花呗/信用卡支付/集分宝,0.0,6974.0,21.0,1.0,190.0,153.0,30天内已售出621件，其中交易成功465件,54.0,4.0,187.0,3.0,0.0,板型很好/(44)/宝贝很赞/(35)/很划算/(14)/穿上好看/(11)/色彩很好/(10)/没有色差/(9)/料子好/(8)/衣衣很舒服/(7)/物流快/(7)/和描述一致/(5),
1,2019/10/6,1.0,森炫优品针织毛衣批发城,2蓝冠,三楼批发,1000元,4.8,4.8,4.8,45.80,39.80,29.80,0,29.80-49.80,淘金币可抵0.59元,1.0,S【建议80斤-90斤】/M【建议90斤-100斤】/L【建议100斤-115斤】/XL【建议115斤-130斤】/XXL【建议130斤-145斤】,119101.0,蚂蚁花呗/信用卡支付/集分宝,0.0,1834.0,28.0,0.0,355.0,459.0,30天内已售出681件，其中交易成功480件,24.0,5.0,341.0,7.0,7.0,很舒服/(24)/整体不错/(18)/很便宜/(10)/码子很准/(9)/穿着美/(7)/板型很好/(7)/快递不错/(5)/面料好/(3)/如实描述/(3)/有点薄/(4),
1,2019/10/6,0.0,SHUIII,1金冠,水水shuisy,1000元,4.8,4.8,4.8,8499.15,306.00,294.95,294.95,134.00-172.00,淘金币最高可抵商品价/2%,0.0,S/M,92.0,蚂蚁花呗/信用卡支付/集分宝,0.0,2961.0,88.0,1.0,34.0,231.0,30天内已售出646件，其中交易成功516件,7.0,0.0,34.0,0.0,0.0,0,
1,2019/10/6,0.0,高端原创工厂精品店,3蓝钻,伊丝情羊绒,1000元,4.9,4.9,4.9,228.00,128.00,149.00,2980.00,226.00,0,1.0,S/M/L/XL/2XL/收藏加购送羊绒披肩+护理刷,479014.0,蚂蚁花呗/信用卡支付/集分宝,0.0,792.0,2.0,0.0,825.0,179.0,30天内已售出504件，其中交易成功419件,0.0,20.0,825.0,0.0,0.0,很舒适/(541)/宝贝很赞/(397)/穿着漂亮/(183)/料子不错/(162)/颜色很美/(150)/做工不错/(116)/款式好看/(111)/尺码很好/(109)/式样好/(108)/百搭款/(66),
1,2019/10/6,0.0,钻石品质羊绒女装店,2蓝冠,钻石品质55,1000元,4.7,4.8,4.8,31.90,79.00,0,79.00,31.90,0,1.0,S/M/L,6609.0,蚂蚁花呗/信用卡支付/集分宝,0.0,13714.0,19.0,0.0,125.0,149.0,30天内已售出658件，其中交易成功515件,10.0,5.0,121.0,1.0,3.0,衣服不错/(5)/衣服很舒服/(4)/穿着效果好/(3)/实惠/(3),
1,2019/10/6,0.0,木易易复古轻文艺,5蓝冠,bossyxy,19808元,4.8,4.8,4.8,158.00,158.00,148.00,139.00,55.00,淘金币可抵1.10元//30元店铺优惠券/满358元可用/领取//20元店铺优惠券/满258元可用/领取,1.0,S/M/L/XL,9711.0,蚂蚁花呗/信用卡支付/集分宝,0.0,11959.0,47.0,0.0,174.0,233.0,30天内已售出814件，其中交易成功498件,27.0,2.0,174.0,0.0,0.0,很舒服/(27)/衣服不错/(19)/版式好/(12)/穿着美/(10)/很划算/(6)/面料好/(4)/快递不错/(4)/尺码很准/(3)/做工很好/(3),
1,2019/10/6,0.0,衣裳有名,2蓝冠,衣裳有名,1002元,4.8,4.8,4.8,88.00,88.00,69.00,88.00,79.00,淘金币可抵1.58元,1.0,M/建议85-100斤/L/建议100-115斤/XL/建议115-130斤/XXL/建议130-145斤/3XL/建议145-160斤/4XL/建议160-180斤,4618.0,蚂蚁花呗/信用卡支付/集分宝,0.0,109.0,7.0,0.0,71.0,393.0,30天内已售出691件，其中交易成功589件,0.0,0.0,69.0,2.0,0.0,0,
1,2019/10/6,0.0,聚划算特卖专场,5蓝钻,七原秋野88,2000元,4.8,4.8,4.8,36.00,26.90,68.00,96.00,58.00,淘金币可抵1.16元//10元店铺优惠券/满150元可用/领取//5元店铺优惠券/满55元可用/领取,1.0,M/L/XL,17025.0,蚂蚁花呗/信用卡支付/集分宝,0.0,3294.0,15.0,0.0,390.0,162.0,30天内已售出630件，其中交易成功464件,47.0,2.0,390.0,0.0,0.0,很舒服/(46)/质量蛮好/(33)/划算/(21)/版型漂亮/(14)/穿着美/(14)/面料好/(12)/态度不错/(10)/大小合适/(9)/衣服厚实/(6)/做工很好/(4),
1,2019/10/6,0.0,妞妞衣橱520131,5蓝冠,花仙子女装5201314,8000元,4.6,4.7,4.7,25.90,23.90,69.90,25.90,20.90-25.90,淘金币可抵0.41元,1.0,均码,23989.0,蚂蚁花呗/信用卡支付/集分宝,1.0,17530.0,5.0,1.0,918.0,192.0,30天内已售出486件，其中交易成功439件,30.0,17.0,915.0,2.0,1.0,质量不错/(19)/版型好/(17)/便宜/(13)/穿上好看/(11)/款式很好/(9)/料子好/(8)/衣衣很舒服/(7)/色彩很好/(7)/和描述一致/(4)/尺寸很准/(3),
1,2019/10/6,0.0,毛衣优品,5蓝冠,捷成羊毛衫,2001元,4.8,4.9,4.9,99.00,89.00,89.00,79.00,89.00,淘金币可抵1.78元//10元店铺优惠券/满169元可用/领取,1.0,S/M/L/XL,25248.0,蚂蚁花呗/信用卡支付/集分宝,1.0,5241.0,16.0,0.0,734.0,159.0,30天内已售出566件，其中交易成功469件,35.0,10.0,734.0,0.0,0.0,宝贝很赞/(61)/衣衣很舒服/(51)/色彩很好/(51)/版式好/(41)/穿上好看/(31)/没有色差/(19)/也好搭配/(14)/料子好/(12)/和描述一致/(12)/很便宜/(11),
1,2019/10/6,1.0,Tinymo/韩国客供店,1蓝冠,midollone,20000元,4.8,4.8,4.8,890.00,358.00,438.00,0,78.00,淘金币可抵1.56元//100元店铺优惠券/满890元可用/领取//50元店铺优惠券/满588元可用/领取,1.0,均码,161585.0,蚂蚁花呗/信用卡支付/集分宝,1.0,83697.0,20.0,0.0,84.0,186.0,30天内已售出1142件，其中交易成功651件,25.0,10.0,84.0,0.0,0.0,很舒适/(18)/质量好/(10)/颜色很美/(10)/料子不错/(6)/穿着漂亮/(5)/上装不错/(5)/式样好/(5)/很划算/(5),
1,2019/10/6,0.0,满满琦服饰,2蓝冠,杰队归来,1000元,4.8,4.9,4.9,138.80,108.00,108.00,108.00,59.90,淘金币可抵2.99元//10元店铺优惠券/满80元可用/领取//10元店铺优惠券/满80元可用/领取,1.0,M/S/XL/L,1006.0,蚂蚁花呗/信用卡支付/集分宝,1.0,11580.0,25.0,1.0,1502.0,214.0,30天内已售出705件，其中交易成功507件,77.0,15.0,1500.0,1.0,1.0,质量蛮好/(88)/很舒服/(43)/颜色很好/(39)/版型好看/(31)/衣服很合身/(26)/穿着美/(24)/款式很潮/(23)/做工很好/(18)/面料好/(12)/没有色差/(9),
1,2019/10/6,0.0,金牌卖家8866,2蓝冠,衣生有约8,1000元,4.7,4.8,4.8,136.00,89.00,108.00,98.00,35.80,淘金币可抵0.71元//5元店铺优惠券/满99元可用/领取//2元店铺优惠券/满50元可用/领取,1.0,M/L/XL/2XL,2286.0,蚂蚁花呗/信用卡支付/集分宝,0.0,1362.0,10.0,0.0,43.0,172.0,30天内已售出777件，其中交易成功513件,14.0,6.0,43.0,0.0,0.0,整体不错/(14)/很舒服/(7)/尺码很准/(4)/划算/(4)/颜色很好/(3)/穿着美/(3)/没有色差/(3)/如实描述/(3)/款式漂亮/(3),
1,2019/10/6,0.0,玛可欣女装店,4蓝钻,满足衣柜zane,1000元,4.9,4.9,4.9,39.80,39.80,39.80,39.80,39.80,淘金币可抵0.79元,1.0,均码,1944.0,蚂蚁花呗/信用卡支付/集分宝,1.0,3580.0,25.0,1.0,873.0,182.0,30天内已售出745件，其中交易成功622件,48.0,17.0,871.0,1.0,1.0,穿着效果好/(142)/整体不错/(133)/衣服很舒服/(130)/外形好看/(68)/颜色挺正/(42)/码数很准/(41)/布料好/(38)/款式漂亮/(37)/百搭款/(28)/做工很赞/(27),
1,2019/10/6,1.0,尚美衣都企业店,3蓝冠,一手遮天1188,1888元,4.8,4.8,4.8,98.00,78.00,158.00,0,78.00,淘金币可抵1.56元//5元店铺优惠券/满78元可用/领取,1.0,均码,9295.0,蚂蚁花呗/信用卡支付/集分宝,1.0,55884.0,62.0,1.0,280.0,194.0,30天内已售出622件，其中交易成功480件,20.0,2.0,280.0,0.0,0.0,宝贝很赞/(24)/版式好/(12)/衣衣很舒服/(11)/穿上好看/(11)/款式好看/(9)/和描述一致/(8)/划算/(8)/物流快/(8)/色彩很好/(6)/厚实/(5),
1,2019/10/6,0.0,溪沐纯服饰,3蓝钻,tb302696_33,1200元,4.8,4.8,4.8,138.00,138.00,138.00,358.00,138.00,淘金币可抵6.90元//50元店铺优惠券/满300元可用/领取//30元店铺优惠券/满200元可用/领取,1.0,S/M/L/XL/2XL,594.0,信用卡支付/集分宝,0.0,71.0,31.0,1.0,362.0,199.0,30天内已售出444件，其中交易成功441件,2.0,0.0,361.0,1.0,0.0,0,
1,2019/10/6,0.0,专柜正品女装08,3蓝冠,金牌卖家xxx,2080元,4.7,4.7,4.7,49.00,39.90,39.90,55.00,29.90,淘金币可抵0.59元//10元店铺优惠券/满99元可用/领取//5元店铺优惠券/满50元可用/领取,1.0,S【建议80-95斤】/M【建议95-105斤】/L【建议105-120斤】/XL【建议120-135斤】/XXL【建议135-145斤】,33954.0,蚂蚁花呗/信用卡支付/集分宝,1.0,25905.0,47.0,1.0,400.0,301.0,30天内已售出666件，其中交易成功474件,45.0,3.0,400.0,0.0,0.0,很舒服/(34)/衣服不错/(31)/划算/(25)/颜色很好/(18)/面料好/(10)/穿着美/(10)/版式好/(10)/快递不错/(8)/衣服厚实/(5)/款式好/(5),
1,2019/10/6,0.0,全织时代/KNIT/TIME,1蓝冠,灏领衣尚,4000元,4.8,4.8,4.9,1099.00,599.00,439.00,599.00,199.00,淘金币可抵3.98元//100元店铺优惠券/满1699元可用/领取//50元店铺优惠券/满899元可用/领取,1.0,S/M/L/XL,2157.0,蚂蚁花呗/信用卡支付/集分宝,0.0,57192.0,26.0,0.0,1155.0,178.0,30天内已售出689件，其中交易成功506件,45.0,14.0,1155.0,0.0,0.0,挺厚实的/(53)/质量不错/(33)/板型很好/(27)/很舒适/(23)/穿着漂亮/(18)/便宜/(12)/款式很好/(10)/码子很准/(8)/与描述相符/(8)/服务好/(7),
1,2019/10/6,0.0,全织时代/KNIT/TIME,1蓝冠,灏领衣尚,4000元,4.8,4.8,4.9,1099.00,599.00,439.00,599.00,199.00,淘金币可抵3.98元//100元店铺优惠券/满1699元可用/领取//50元店铺优惠券/满899元可用/领取,1.0,S/M/L/XL,2157.0,蚂蚁花呗/信用卡支付/集分宝,0.0,57192.0,26.0,0.0,1155.0,178.0,30天内已售出689件，其中交易成功506件,45.0,14.0,1155.0,0.0,0.0,挺厚实的/(53)/质量不错/(33)/板型很好/(27)/很舒适/(23)/穿着漂亮/(18)/便宜/(12)/款式很好/(10)/码子很准/(8)/与描述相符/(8)/服务好/(7),
1,2019/10/6,0.0,Conybabe宋黛少女品牌,1金冠,grunt_witch,29001元,4.8,4.8,4.8,215.00,209.00,188.00,168.00,166.00,满199/享部分地区包邮,1.0,S/M/L,344.0,蚂蚁花呗/信用卡支付/集分宝,0.0,7131.0,19.0,0.0,475.0,180.0,30天内已售出850件，其中交易成功449件,45.0,2.0,475.0,0.0,0.0,衣服厚实/(42)/质量蛮好/(35)/板型很好/(29)/很舒服/(12)/很便宜/(10)/面料好/(6)/穿着美/(6)/比较保暖/(5)/扣子不错/(4)/发货快/(3),
1,2019/10/6,0.0,Dreamy妮妮家,3蓝冠,dreamy妮妮家,1000元,4.6,4.7,4.7,112.00,98.00,0,98.00,58.00,淘金币可抵1.16元,1.0,均码,3780.0,蚂蚁花呗/集分宝,0.0,11190.0,27.0,0.0,65.0,38.0,30天内已售出553件，其中交易成功464件,1.0,1.0,61.0,0.0,4.0,0,
1,2019/10/6,0.0,NIUNIU美衣,4蓝冠,蔚蓝碧绿,3000元,4.8,4.8,4.8,115.00,75.00,75.00,65.00,65.00,淘金币可抵1.30元//20元店铺优惠券/满298元可用/领取//10元店铺优惠券/满188元可用/领取,1.0,均码,1012.0,蚂蚁花呗/信用卡支付/集分宝,0.0,49145.0,44.0,0.0,441.0,157.0,30天内已售出682件，其中交易成功468件,24.0,0.0,440.0,1.0,0.0,质量不错/(23)/衣衣很舒服/(14)/版型好/(12)/穿上好看/(5)/划算/(5)/物流快/(5)/料子好/(4)/和描述一致/(4)/尺寸很准/(3)/厚实/(3),
1,2019/10/6,0.0,骨朵家女装,2金冠,冷冷冷冷的咖啡,2200元,4.7,4.8,4.8,65.00,59.00,0,59.00,69.00,淘金币可抵1.38元,1.0,均码,18800.0,蚂蚁花呗/信用卡支付/集分宝,1.0,3771.0,32.0,1.0,560.0,192.0,30天内已售出567件，其中交易成功462件,58.0,9.0,560.0,0.0,0.0,质量不错/(67)/很舒适/(49)/便宜/(25)/版型好看/(23)/穿着漂亮/(21)/颜色很美/(19)/挺厚实的/(8)/款式很好/(8)/与描述相符/(7)/物流快/(4),
1,2019/10/6,1.0,恒源祥正品代销,2蓝冠,乐购衣柜66,2008元,4.9,4.9,4.9,168.00,168.00,188.00,0,168.00,淘金币可抵3.36元,1.0,S/M/L/XL/2XL/3XL,10281.0,蚂蚁花呗/信用卡支付/集分宝,0.0,516.0,31.0,1.0,215.0,205.0,30天内已售出491件，其中交易成功450件,5.0,2.0,215.0,0.0,0.0,衣衣很舒服/(33)/质量好/(27)/穿上好看/(16)/色彩很好/(14)/料子好/(8)/尺码很好/(7)/款式蛮好/(7)/好搭配衣服/(5)/实惠/(5)/物流快/(5),
1,2019/10/6,1.0,韵美人女装,1蓝钻,韵美人女装,1000元,4.9,4.9,4.9,94.00,55.00,117.00,0,19.90,淘金币可抵0.39元,1.0,XS/S/M/L/XL/2XL/3XL,9789.0,蚂蚁花呗/信用卡支付/集分宝,0.0,126.0,19.0,0.0,438.0,174.0,30天内已售出453件，其中交易成功441件,48.0,7.0,438.0,0.0,0.0,整体不错/(148)/很舒服/(91)/穿着美/(38)/快递不错/(37)/大小合适/(30)/颜色很好/(24)/款式漂亮/(22)/做工很好/(18)/版型漂亮/(16)/没有色差/(12),
1,2019/10/6,0.0,LLDAWN,4蓝钻,你会爱上这里等你哦,2000元,4.9,4.9,4.9,238.00,358.00,208.00,178.00,158.00-218.00,淘金币最高可抵商品价/2%//50元店铺优惠券/满1199元可用/领取//40元店铺优惠券/满899元可用/领取,1.0,155/80A/160/84A/165/88A,128.0,蚂蚁花呗/信用卡支付/集分宝,0.0,2122.0,12.0,0.0,139.0,205.0,30天内已售出556件，其中交易成功450件,23.0,2.0,139.0,0.0,0.0,质量不错/(48)/穿上好看/(29)/衣衣很舒服/(24)/做工好/(23)/外形好看/(16)/和描述一致/(15)/色彩很好/(12)/款式很好/(12)/很百搭/(11)/很便宜/(11),
1,2019/10/6,0.0,DAQING许大晴,3蓝冠,xudaqingstudio,1000元,4.8,4.8,4.8,348.00,296.10,299.00,289.00,178.00,10元店铺优惠券/满299元可用/领取,0.0,均码/M码,36883.0,蚂蚁花呗/信用卡支付/集分宝,0.0,35885.0,51.0,0.0,213.0,109.0,30天内已售出1860件，其中交易成功554件,17.0,1.0,213.0,0.0,0.0,很舒适/(17)/版型好/(12)/质量好/(6)/穿着漂亮/(4)/颜色很美/(4)/款式蛮好/(3),
1,2019/10/6,0.0,晶咕家/微胖定制,2金冠,sakijj,5000元,4.8,4.8,4.8,289.00,299.00,279.00,299.00,209.00,淘金币可抵4.18元//150元店铺优惠券/满1599元可用/领取//100元店铺优惠券/满1099元可用/领取,1.0,1码【适合S-M】/2码【适合L-XL】/3码【适合2XL-3XL】,78.0,蚂蚁花呗/信用卡支付/集分宝,0.0,1501.0,76.0,0.0,24.0,158.0,30天内已售出657件，其中交易成功456件,6.0,0.0,24.0,0.0,0.0,0,
1,2019/10/6,0.0,柏霖/Studio,3蓝冠,jia3923,1055元,4.8,4.8,4.8,39.00,89.80,69.80,59.80,59.80,淘金币可抵1.19元,1.0,S/M/L/XL,1900.0,蚂蚁花呗/信用卡支付/集分宝,1.0,13694.0,36.0,1.0,1006.0,206.0,30天内已售出688件，其中交易成功543件,31.0,11.0,998.0,4.0,4.0,质量不错/(41)/板型很好/(20)/穿上好看/(18)/厚实/(14)/衣衣很舒服/(14)/码子很准/(7)/很划算/(6)/款式很好/(6)/和描述一致/(3)/质量一般/(7),
1,2019/10/6,1.0,巴黎丫丫,3蓝冠,巴黎_丫丫,1000元,4.7,4.7,4.8,39.90,26.90,29.00,0,18.00-45.00,淘金币最高可抵商品价/2%//10元店铺优惠券/满99元可用/领取//10元店铺优惠券/满99元可用/领取,1.0,S/建议75-90斤/M/建议90-100斤/XL/建议110-120斤/2XL/建议120-135斤/L/建议100-110斤,27335.0,集分宝,0.0,2089.0,79.0,0.0,315.0,300.0,30天内已售出582件，其中交易成功521件,85.0,12.0,293.0,10.0,12.0,衣服不错/(42)/外形好看/(30)/便宜/(24)/穿着效果好/(22)/衣服很舒服/(18)/服务态度好/(8)/布料好/(7)/跟描述一致/(7)/没有色差/(6)/质量不行/(9),
1,2019/10/6,0.0,八掌娘娘潮流女装,4金冠,yeqiu252468300,150000元,4.7,4.7,4.7,76.80,66.80,0,66.80,54.97,淘金币可抵1.09元,1.0,均码,198285.0,蚂蚁花呗/信用卡支付/集分宝,0.0,12651.0,22.0,0.0,1103.0,193.0,30天内已售出579件，其中交易成功451件,51.0,14.0,1093.0,6.0,4.0,外形好看/(50)/穿着美/(25)/整体不错/(20)/款式漂亮/(10)/很舒服/(7)/颜色很好/(6)/如实描述/(5)/实惠/(4)/快递不错/(3)/料子差/(4),
