商品ID,是否上架,日期,是否企业店铺,店铺名称,店铺等级,掌柜ID,资质押金,描述,服务,物流,价格1,价格2,价格3,价格4,价格,优惠券,是否免邮,尺码,库存,支付,是否公益,收藏宝贝,详情照片数,视频有无,累计评论,商品信息字数,30天销售量,30天成功交易量,评论有图,追评,好评,中评,差评,评价印象标签及数量
582877636015,1,2019/10/4,1,绫致时装官方店,5金冠,绫致时装正品店,51000元,4.8,4.8,4.8,359.00,319.00,319.00,0,219.00,淘金币可抵4.38元//400元店铺优惠券/满1200元可用/领取//300元店铺优惠券/满900元可用/领取//满1件/享部分地区包邮/送优惠券,0,155/76A/XS/160/80A/S/165/84A/M/170/88A/L/175/92A/XL,223,蚂蚁花呗/信用卡支付/集分宝,0,1091,48,0,65,241,52,41,2,0,65,0,0,0,
601837203700,1,2019/10/4,0,盛卓雅桃桃家女装,3金冠,3_wenjing2007,4000元,4.7,4.8,4.8,135.00,98.00,89.00,69.00,89.00,淘金币可抵1.78元//30元店铺优惠券/满499元可用/领取//20元店铺优惠券/满369元可用/领取,1,均码,14802,蚂蚁花呗/信用卡支付/集分宝,0,366,70,1,42,187,128,79,0,0,42,0,0,0,
601659135951,1,2019/10/4,0,盛卓雅桃桃家女装,3金冠,3_wenjing2007,4000元,4.7,4.8,4.8,135.00,109.00,75.00,89.00,45.00,淘金币可抵0.90元//30元店铺优惠券/满499元可用/领取//20元店铺优惠券/满369元可用/领取,1,均码,17740,蚂蚁花呗/信用卡支付/集分宝,0,423,73,0,41,199,204,127,0,0,41,0,0,0,
600546225084,1,2019/10/4,0,梅子熟了/文艺复古时尚女装,3金冠,helixhouse,9847元,4.8,4.8,4.8,188.00,149.00,148.00,188.00,159.00,淘金币最高可抵商品价/2%,1,S/M,501,蚂蚁花呗/信用卡支付/集分宝,0,11231,62,0,824,208,727,500,51,4,822,2,0,版型好/(65)/质量不错/(44)/色彩很好/(33)/衣衣很舒服/(26)/穿上好看/(22)/厚实/(13)/款式很好/(11)/发货快/(4)/和描述一致/(4)/跟描述不符/(6),
586694465813,1,2019/10/4,0,专注羊毛衫高端定制,3蓝钻,衣服卖爆了88,1000元,4.9,4.9,4.9,388.00,299.00,299.00,268.00,328.00,淘金币可抵6.56元//20元店铺优惠券/满299元可用/领取//10元店铺优惠券/满199元可用/领取,1,均码,141,蚂蚁花呗/信用卡支付/集分宝,0,1236,71,1,164,180,133,97,4,2,164,0,0,质量蛮好/(28)/版型好/(17)/很舒服/(16)/款式很潮/(10)/穿着美/(7)/做工很好/(5)/如实描述/(4)/面料好/(4)/划算/(3)/颜色很好/(3),
601585519340,1,2019/10/4,0,A7SEVEN/定制女装,4金冠,小川club,7000元,4.7,4.8,4.8,159.00,149.00,149.00,129.00,115.00,淘金币可抵2.30元//40元店铺优惠券/满840元可用/领取//30元店铺优惠券/满630元可用/领取,1,均码,453,蚂蚁花呗/信用卡支付/集分宝,0,4170,44,1,365,200,980,602,8,0,365,0,0,质量好/(15)/版型好/(11)/衣衣很舒服/(8)/厚实/(6)/料子好/(5)/好搭配衣服/(4)/穿上好看/(3)/实惠/(3),
601585519340,1,2019/10/4,0,A7SEVEN/定制女装,4金冠,小川club,7000元,4.7,4.8,4.8,159.00,149.00,149.00,129.00,115.00,淘金币可抵2.30元//40元店铺优惠券/满840元可用/领取//30元店铺优惠券/满630元可用/领取,1,均码,453,蚂蚁花呗/信用卡支付/集分宝,0,4171,44,1,365,200,980,602,8,0,365,0,0,质量好/(15)/版型好/(11)/衣衣很舒服/(8)/厚实/(6)/料子好/(5)/好搭配衣服/(4)/穿上好看/(3)/实惠/(3),
602518783749,1,2019/10/4,0,彦彦法代,4蓝钻,陪我无忧无虑欢笑过,2000元,4.9,5.0,5.0,1620.00,1500.00,1500.00,1488.00,1320.00,0,1,S/M/L,303,集分宝,0,69,3,0,59,173,61,60,0,0,59,0,0,整体不错/(16)/很舒服/(14)/穿着美/(13)/款式漂亮/(10)/面料好/(8)/版型好/(8)/尺寸很准/(6),
601568804600,1,2019/10/4,0,GG/house/郭郭定制,2金冠,single小木,10008元,4.8,4.8,4.8,699.90,599.90,699.90,329.90,129.90,淘金币可抵2.59元,1,S/M/L,1441,蚂蚁花呗/信用卡支付/集分宝,0,13256,65,1,106,177,1005,601,11,3,105,1,0,版型好/(14)/穿上好看/(8)/质量好/(8)/衣衣很舒服/(4)/服务不错/(3)/没有色差/(3)/色彩很好/(3),
601347614070,1,2019/10/4,0,SIXONE六一,1金冠,肉瑶很忙,1000元,4.8,4.8,4.8,299.00,299.00,258.00,235.00,149.00,淘金币最高可抵商品价/2%,1,XS/S/M,28405,蚂蚁花呗/信用卡支付/集分宝,0,9361,44,1,145,199,862,647,22,6,145,0,0,颜色很美/(16)/很舒适/(11)/板型很好/(11)/穿着漂亮/(5)/质量不错/(4)/料子不错/(3)/服务好/(3),
598569492792,1,2019/10/4,0,小樱桃法国代购,1蓝冠,yunuoer0501,2000元,4.9,4.9,4.9,1880.00,1860.00,1680.00,1680.00,1380.00,淘金币可抵27.60元//100元店铺优惠券/满2980元可用/领取//30元店铺优惠券/满1000元可用/领取,1,1码/2码/3码,81,蚂蚁花呗/信用卡支付/集分宝,1,142,5,0,29,124,15,11,0,0,29,0,0,0,
601760280466,1,2019/10/4,0,AzLan/Studio,4蓝冠,mim熙,2228元,4.7,4.8,4.8,168.00,138.00,129.00,128.00,118.00,淘金币可抵2.36元//30元店铺优惠券/满368元可用/领取//20元店铺优惠券/满268元可用/领取,1,M/L,1497,蚂蚁花呗/信用卡支付/集分宝,0,8711,20,0,14,210,403,199,1,0,14,0,0,0,
576088418747,1,2019/10/4,0,女人春天精品服饰,5蓝钻,女人的春天8,1088元,4.9,4.9,4.9,288.00,358.00,368.00,368.00,288.00,0,1,S/M/L/XL/2XL,7641,蚂蚁花呗/信用卡支付/集分宝,0,663,30,0,217,187,137,96,6,0,215,1,1,质量蛮好/(61)/衣服很舒服/(51)/穿着效果好/(46)/版式好/(17)/款式很潮/(16)/布料好/(15)/尺码很准/(14)/衣服很百搭/(14)/做工很赞/(12)/快递不错/(8),
600923736761,1,2019/10/4,0,沐沐海外正品代购,3蓝钻,丿沐沐正品代购,1000元,4.9,4.9,4.9,1800.00,1700.00,1650.00,1580.00,1180.00,淘金币可抵23.60元//100元店铺优惠券/满1000元可用/领取,1,L/M/S,38,蚂蚁花呗/信用卡支付/集分宝,0,163,6,1,27,109,63,54,0,1,27,0,0,是正品/(17)/质量蛮好/(12)/穿着美/(8)/很舒服/(7)/颜色很好/(6)/款式很潮/(5)/大小合适/(4)/发货快/(3),
602739526317,1,2019/10/4,0,于MOMO潮流女装,3金冠,madoujia,51000元,4.8,4.8,4.8,5999.00,2989.00,1123.00,1223.00,599.00,100元店铺优惠券/满1399元可用/领取//50元店铺优惠券/满999元可用/领取,1,S/M/L,570,蚂蚁花呗/信用卡支付/集分宝,0,1151,53,0,0,168,391,4,0,0,0,0,0,0,
558000887432,1,2019/10/4,0,公婆家,5蓝冠,lwl335031178,2000元,4.8,4.8,4.9,128.00,128.00,128.00,128.00,85.00,淘金币最高可抵商品价/2%//30元店铺优惠券/满499元可用/领取//20元店铺优惠券/满356元可用/领取,1,均码,26028,蚂蚁花呗/信用卡支付/集分宝,0,50156,126,1,1089,284,1542,972,32,9,1089,0,0,衣衣很舒服/(56)/质量好/(30)/色彩很好/(21)/穿上好看/(19)/尺码很准/(11)/料子好/(10)/版式好/(8)/很划算/(6)/款式蛮好/(5)/和描述一致/(3),
601130416683,1,2019/10/4,0,那些事衣橱,2金冠,左手旁边你的右手,1000元,4.8,4.8,4.8,168.00,128.00,108.00,89.00,98.00,淘金币可抵1.96元//100元店铺优惠券/满698元可用/领取//80元店铺优惠券/满598元可用/领取,1,S/M,19064,蚂蚁花呗/信用卡支付/集分宝,0,7273,22,1,182,208,1250,733,14,7,181,0,1,版型好看/(49)/整体不错/(41)/穿着效果好/(31)/衣服很舒服/(24)/款式漂亮/(11)/颜色挺正/(11)/做工很赞/(9)/跟描述一致/(5)/划算/(4)/发货快/(3),
601508359708,1,2019/10/4,0,时尚专题大码女装,2蓝冠,bilin688,2008元,4.9,4.9,4.9,138.00,118.00,138.00,138.00,148.00,淘金币可抵2.96元//30元店铺优惠券/满288元可用/领取//20元店铺优惠券/满188元可用/领取,1,M/L/XL/2XL/3XL/4XL/5XL,1458,蚂蚁花呗/信用卡支付/集分宝,0,306,22,0,37,190,160,78,0,0,37,0,0,0,
601129134455,1,2019/10/4,0,忠犬小八梨形自制,2金冠,dazui0510,2500元,4.8,4.8,4.8,219.00,199.00,139.00,129.00,79.00,5元店铺优惠券/满6元可用/领取//满2件/送赠品,1,S码【100斤以下选此项模特效果】/M码【115斤以下选此项模特效果】/L码【125斤以下选此项模特效果】,2386,蚂蚁花呗/集分宝,0,9916,28,1,1769,284,2945,1761,89,7,1766,3,0,衣服很舒服/(68)/式样好/(68)/质量蛮好/(35)/穿着效果好/(24)/布料好/(11)/实惠/(10)/服务态度好/(9)/尺码很好/(8)/颜色挺正/(7)/尺寸有偏差/(8),
599766421935,1,2019/10/4,0,DGU/Designer/uncle/轻奢主义,5蓝冠,霸道的男人坤少,1068元,4.7,4.8,4.8,10.00,168.00,258.00,158.00,158.00,淘金币可抵3.16元,1,XS/S/M/L,2169,蚂蚁花呗/信用卡支付/集分宝,0,12869,7,0,249,195,387,145,11,1,249,0,0,整体不错/(65)/衣服很舒服/(46)/款式漂亮/(45)/版式好/(39)/穿着效果好/(39)/做工很赞/(23)/尺码很准/(22)/布料好/(17)/颜色挺正/(13)/很厚实/(12),
600557829020,1,2019/10/4,0,螃蟹巷72号时尚女装,3金冠,peggy_cheung,10000元,4.8,4.8,4.8,155.00,159.00,149.00,148.00,145.00,淘金币可抵2.90元//30元店铺优惠券/满469元可用/领取//20元店铺优惠券/满369元可用/领取,1,均码,1187,蚂蚁花呗/信用卡支付/集分宝,0,7382,65,1,235,196,333,175,7,4,234,0,1,版式好/(8)/衣衣很舒服/(5)/质量好/(5)/穿上好看/(4)/色彩很好/(3)/舒适度差/(4),
585770171636,1,2019/10/4,0,小Y家美衣店,2蓝冠,晨煜88888,1300元,4.8,4.8,4.8,118.00,108.00,119.00,108.00,68.00,淘金币可抵1.36元,1,高品质/送运费险/M码【建议115斤以下】/L码【建议135斤以下】/S码【建议100斤以下】,33646,蚂蚁花呗/信用卡支付/集分宝,1,48409,15,1,7597,211,5000,4076,482,61,7586,6,5,质量好/(483)/穿上好看/(330)/版型好看/(265)/衣衣很舒服/(144)/衣服很合身/(108)/料子好/(88)/款式蛮好/(81)/色彩很好/(79)/做工好/(75)/厚实/(57),
601400547440,1,2019/10/4,0,独上织造/周四上新,2金冠,肌肤秘密,3000元,4.9,4.9,4.9,1229.00,429.00,395.00,345.00,322.00,100元店铺优惠券/满1299元可用/领取//30元店铺优惠券/满599元可用/领取,0,均码,151,蚂蚁花呗/信用卡支付/集分宝,0,1289,124,0,323,187,301,189,5,2,323,0,0,衣衣很舒服/(31)/色彩很好/(20)/质量好/(11)/板型很好/(11)/款式蛮好/(6)/穿上好看/(4)/做工较差/(3),
601700955192,1,2019/10/4,0,YESWOMEN/小宜定制,4金冠,小宜2009,9848元,4.8,4.8,4.8,299.99,399.99,279.19,332.99,219.99,0,0,S/M/L,121,蚂蚁花呗/信用卡支付/集分宝,0,7768,75,0,1063,233,805,437,38,7,1061,0,2,厚实/(51)/质量不错/(40)/衣衣很舒服/(39)/版型好/(34)/穿上好看/(24)/色彩很好/(23)/料子好/(8)/很划算/(6)/和描述一致/(4)/服务不错/(3),
601264874624,1,2019/10/4,0,果果家/GUOGUOWOMEN定制/韩范精品女装,4金冠,果果一女人,5000元,4.7,4.8,4.8,229.90,275.40,199.90,237.41,169.90,20元店铺优惠券/满299元可用/领取//10元店铺优惠券/满229元可用/领取,0,S/M,34061,蚂蚁花呗/信用卡支付/集分宝,0,8106,31,0,271,189,619,414,16,2,271,0,0,质量好/(20)/厚实/(18)/衣衣很舒服/(14)/版型好/(10)/款式蛮好/(8)/穿上好看/(7)/色彩很好/(6)/很便宜/(5)/和描述一致/(5)/服务不错/(3),
601599232092,1,2019/10/4,1,阁阁时尚部落,2蓝冠,不再浪迹天涯,1874元,4.9,4.9,4.9,698.00,698.00,488.00,0,298.00,淘金币可抵5.96元//50元店铺优惠券/满500元可用/领取//30元店铺优惠券/满300元可用/领取//满2件打9.50折/包邮/满3件打9.00折/包邮/满4件打8.50折/包邮/满5件打8.00折/包邮,1,S/M,3925,蚂蚁花呗/信用卡支付/集分宝,0,280,1,0,28,191,72,54,5,2,28,0,0,0,
600883443824,1,2019/10/4,0,福神潮流舘,1蓝冠,福神潮流馆,1000元,4.9,4.9,4.9,699.00,568.00,399.00,498.00,288.00,淘金币可抵5.76元//15元店铺优惠券/满300元可用/领取//5元店铺优惠券/满200元可用/领取,1,S/M/L/XL,1831,蚂蚁花呗/信用卡支付/集分宝,0,264,24,0,78,181,122,99,0,0,78,0,0,质量好/(31)/衣衣很舒服/(27)/穿上好看/(18)/版型好看/(15)/色彩很好/(15)/款式蛮好/(14)/百搭/(10)/做工好/(5)/很便宜/(3)/物流快/(3),
577995932012,1,2019/10/4,0,多美啦的店,4蓝冠,炫美8090,3001元,4.7,4.8,4.8,999.00,989.88,999.00,999.00,88.00,淘金币可抵1.76元//5元店铺优惠券/满188元可用/领取//2元店铺优惠券/满5元可用/领取,1,均码,48531,蚂蚁花呗/信用卡支付/集分宝,1,31541,59,1,3754,196,2380,1685,63,19,3751,3,0,穿上好看/(190)/质量好/(180)/衣衣很舒服/(167)/版式好/(63)/料子好/(49)/尺码很准/(43)/款式蛮好/(38)/特别百搭款/(38)/色彩很好/(32)/做工好/(27),
597972910574,1,2019/10/4,0,SUN/黎黎独家定制女装,4蓝钻,tb307629_2011,1200元,4.8,4.8,4.9,299.00,245.00,219.00,189.00,189.00,0,1,S/M/L,1002,蚂蚁花呗/信用卡支付/集分宝,0,18761,13,0,109,150,329,183,6,1,109,0,0,质量好/(30)/很舒适/(18)/穿着漂亮/(16)/外形好看/(13)/款式蛮好/(10)/码数很准/(8)/做工不错/(6)/很便宜/(4)/料子不错/(3)/与描述相符/(3),
600685677007,1,2019/10/4,0,果核宇宙KERNEL/COSMOS,1金冠,樱桃镁乃子,8921元,4.8,4.8,4.8,389.00,359.00,359.00,329.00,199.00,淘金币最高可抵商品价/2%,0,S预售/M预售/L预售,1109,蚂蚁花呗/信用卡支付/集分宝,0,8787,47,0,64,190,853,337,9,3,64,0,0,式样好/(10)/穿着效果好/(9)/衣服很舒服/(9)/衣服不错/(7)/颜色挺正/(3),
600877530610,1,2019/10/4,0,彩彩家女装,2蓝冠,午阳哥哥,2011元,4.8,4.9,4.9,378.00,298.00,278.00,218.00,158.00,淘金币可抵3.16元//30元店铺优惠券/满198元可用/领取//20元店铺优惠券/满98元可用/领取,1,M/L/XL/2XL/3XL,9422,蚂蚁花呗/信用卡支付/集分宝,1,920,20,1,192,188,430,289,15,14,192,0,0,很舒适/(72)/宝贝很赞/(65)/穿着漂亮/(57)/颜色很美/(41)/款式好看/(36)/码子很准/(30)/做工不错/(28)/料子不错/(27)/板型很好/(23)/显瘦又百搭/(12),
601349586011,1,2019/10/4,0,AT法国直邮,1蓝冠,tb0570651_2011,1000元,4.9,4.9,4.9,1850.00,1460.00,2346.00,1500.00,1519.00,淘金币可抵30.38元//200元店铺优惠券/满4000元可用/领取//100元店铺优惠券/满1500元可用/领取,1,0码/1码/2码/3码,13,蚂蚁花呗/信用卡支付/集分宝,1,156,7,1,39,148,39,35,0,0,39,0,0,质量蛮好/(13)/衣服很舒服/(8)/版型好看/(7)/穿着效果好/(7)/做工很赞/(5)/款式很潮/(5)/布料好/(4)/便宜/(4),
601221882354,1,2019/10/4,0,im向/imxiang自制,1金冠,温暖如斯_,4000元,4.8,4.8,4.8,699.00,549.00,289.00,269.00,189.00,0,1,S/3-5个工作日/M/3-5个工作日,1115,信用卡支付/集分宝,0,9491,38,1,101,242,779,450,10,1,101,0,0,很舒适/(15)/颜色很美/(11)/版式好/(10)/挺厚实的/(3)/质量不错/(3),
600750528342,1,2019/10/4,0,爱月美衣/商场同款折扣店,2蓝冠,爱月美衣,2000元,4.8,4.9,4.9,455.00,455.00,355.00,355.00,125.00,淘金币可抵2.50元//5元店铺优惠券/满199元可用/领取//3元店铺优惠券/满99元可用/领取,1,S/M/L/XL,1142,蚂蚁花呗/信用卡支付/集分宝,1,2930,2,0,153,174,662,480,48,1,153,0,0,质量不错/(28)/很舒适/(21)/很划算/(15)/版型好看/(13)/穿着漂亮/(9)/衣服很合身/(9)/与描述相符/(6)/挺厚实的/(6)/服务好/(6)/款式很好/(6),
597413627969,1,2019/10/4,1,奥杰AoJie,1蓝冠,奥杰服装,2010元,4.9,4.9,4.9,698.00,198.00,438.00,0,298.00,淘金币可抵5.96元,1,M/L/XL,11749,蚂蚁花呗/信用卡支付/集分宝,0,1088,12,0,170,164,54,45,3,0,170,0,0,很舒服/(54)/质量蛮好/(47)/穿着美/(29)/外形好看/(20)/面料好/(17)/码数很准/(17)/款式很潮/(15)/做工很好/(11)/衣服厚实/(9)/很便宜/(9),
600807450659,1,2019/10/4,0,张贝贝ibell,2金冠,张贝贝ibell,1338元,4.8,4.8,4.8,299.00,259.00,259.00,249.00,139.00,淘金币可抵2.78元,1,S/M/L,57539,蚂蚁花呗/信用卡支付/集分宝,0,16457,87,0,675,214,2636,2014,62,22,675,0,0,衣服很舒服/(101)/式样好/(69)/颜色挺正/(54)/质量蛮好/(33)/穿着效果好/(27)/款式很潮/(17)/布料好/(9)/服务态度好/(7)/很便宜/(7)/发货快/(5),
599126052011,1,2019/10/4,0,yasako看了又看,2金冠,yasako,10000元,4.8,4.9,4.9,980.00,899.00,899.00,899.00,268.00,0,0,M/L,267,蚂蚁花呗/信用卡支付/集分宝,0,2143,98,1,665,180,171,96,14,11,664,0,1,衣服很舒服/(55)/颜色挺正/(27)/穿着效果好/(25)/质量蛮好/(16)/外形好看/(14)/码数很准/(9)/穿着一般/(6),
599328751950,1,2019/10/4,0,WITH/MX/BOOM/灰灰家定制精品女装,1金冠,小红灰灰,5000元,4.7,4.8,4.8,299.00,275.00,268.00,259.00,169.00,淘金币可抵3.38元//100元店铺优惠券/满1000元可用/领取//80元店铺优惠券/满800元可用/领取,1,均码,7434,蚂蚁花呗/信用卡支付/集分宝,0,28953,37,1,177,174,605,393,19,3,176,0,1,质量不错/(23)/版型漂亮/(10)/穿着漂亮/(9)/很舒适/(9)/挺厚实的/(7)/款式很好/(5)/大小合适/(4)/做工不错/(4)/物流快/(4)/实惠/(3),
602430947621,1,2019/10/4,0,YEER/AND/MORE,3蓝冠,烨儿0325,1000元,4.9,4.9,4.9,828.00,1299.00,658.00,499.00,668.00,淘金币可抵33.40元//50元店铺优惠券/满599元可用/领取//20元店铺优惠券/满399元可用/领取,1,S/M/L,1159,蚂蚁花呗/信用卡支付/集分宝/货到付款,1,556,15,1,3,208,33,17,1,0,2,0,1,0,
603147250257,1,2019/10/4,0,L33/定制女装,5蓝冠,心触点,11000元,4.8,4.8,4.8,129.00,139.00,79.00,99.00,89.00,淘金币可抵1.78元,1,M/L,1266,蚂蚁花呗/信用卡支付/集分宝,0,469,46,1,26,181,320,108,7,0,26,0,0,0,
601699868608,1,2019/10/4,0,LIN/CHAO/ZHANG,3金冠,sarahzlc,108511元,4.8,4.8,4.8,1399.00,827.00,499.00,735.00,439.00,淘金币最高可抵商品价/2%//200元店铺优惠券/满2599元可用/领取//100元店铺优惠券/满1399元可用/领取//满599/享部分地区包邮,0,XS/S/M/L,246,蚂蚁花呗/信用卡支付/集分宝,0,1384,81,0,35,200,842,697,6,0,35,0,0,0,
601760252358,1,2019/10/4,1,小虫XIAOCHONG,3金冠,小虫米子,2000元,4.9,4.9,4.9,1188.00,768.00,699.00,0,328.00,淘金币可抵6.56元//满499/送优惠券/满899/送优惠券/满1599/送优惠券,1,S/M/L,198,蚂蚁花呗/信用卡支付/集分宝,0,1366,48,1,129,235,670,290,4,1,129,0,0,颜色很美/(16)/很舒适/(7)/版型好看/(6)/质量不错/(4)/没有色差/(3)/质量一般/(5),
602743521271,1,2019/10/4,0,恒源祥直销折扣店,1蓝冠,世界品牌衣柜,1000元,4.9,4.9,4.9,188.00,158.00,158.00,158.00,168.00,淘金币可抵3.36元//10元店铺优惠券/满200元可用/领取//5元店铺优惠券/满100元可用/领取,1,S/M/L/XL/2XL/3XL/4XL,3406,蚂蚁花呗/信用卡支付/集分宝,1,125,29,1,40,194,91,45,0,0,40,0,0,0,
595618189042,1,2019/10/4,1,T家/高端精品集合店/TICA/TOCA,1蓝冠,qing_wxq,2000元,4.9,4.9,4.9,899.00,688.00,599.00,0,198.00,淘金币可抵3.96元//5元店铺优惠券/满100元可用/领取//5元店铺优惠券/满6元可用/领取,1,S/M/L/XL,340,蚂蚁花呗/信用卡支付/集分宝,0,1766,54,0,363,239,262,207,0,1,363,0,0,0,
600854324313,1,2019/10/4,1,金蘑菇菇/MyLittleMushroom,3金冠,biumushroom,2001元,4.8,4.8,4.8,139.00,129.00,165.00,0,145.00,0,0,XS/S/M,2635,蚂蚁花呗/信用卡支付/集分宝,0,8053,58,0,482,194,2280,1342,31,7,482,0,0,版型漂亮/(17)/很舒服/(16)/整体不错/(15)/穿着美/(15)/上装不错/(6)/颜色很好/(6)/超级百搭/(5)/如实描述/(4)/发货快/(3)/快递不错/(3),
581921671143,1,2019/10/4,0,AO全球代购,2蓝冠,香港金街,1598元,4.9,4.9,4.9,488.00,338.00,388.00,368.00,338.00,淘金币可抵6.76元,1,S/M/L,507,蚂蚁花呗/信用卡支付/集分宝,1,192,20,0,20,144,73,47,0,0,20,0,0,0,
600820718490,1,2019/10/4,0,恩妮の软萌shop,1金冠,朕是大萌比呀,1001元,4.8,4.8,4.8,89.80,89.90,0,89.90,79.00,0,1,均码,164,蚂蚁花呗/集分宝,0,6729,13,0,186,98,771,416,11,4,184,0,2,很舒适/(14)/版型好看/(10)/质量不错/(10)/穿着漂亮/(4)/挺厚实的/(4)/料子不错/(3),
598374280307,1,2019/10/4,0,Daisy小雏菊自制,2蓝冠,很爱星空下的我,1000元,4.8,4.8,4.9,128.00,128.00,68.00,128.00,128.00,淘金币可抵2.56元//30元店铺优惠券/满500元可用/领取//20元店铺优惠券/满300元可用/领取,1,S/M/L,596,信用卡支付/集分宝,0,27358,1,0,481,193,1083,739,26,3,481,0,0,衣服很舒服/(26)/质量蛮好/(24)/颜色挺正/(22)/版型好看/(20)/没有色差/(11)/穿着效果好/(10)/布料好/(6)/跟描述一致/(5)/很划算/(4)/服务态度好/(3),
587096715078,1,2019/10/4,0,小狐狸女装,3蓝冠,qq1318829298,2000元,4.7,4.8,4.8,128.00,128.00,158.00,98.00,108.00,淘金币可抵2.16元//20元店铺优惠券/满488元可用/领取//5元店铺优惠券/满48元可用/领取,1,S/M,2192,蚂蚁花呗/集分宝,1,7420,35,0,867,183,469,328,27,21,865,1,1,质量不错/(41)/版型好看/(31)/穿着漂亮/(29)/很舒适/(24)/款式很好/(13)/划算/(10)/料子不错/(9)/衣服很合身/(8)/物流快/(7)/服务好/(6),
599517664453,1,2019/10/4,1,森马官方店,4金冠,森马品牌企业店,51000元,4.8,4.8,4.8,599.99,898.99,571.29,0,136.99,满2件打8.00折/享部分地区包邮/满3件打7.00折/享部分地区包邮,0,155/80A/S/160/84A/M/165/88A/L/170/92A/XL,8274,蚂蚁花呗/集分宝,0,51,19,0,6,264,2,2,0,0,6,0,0,0,
596744404953,1,2019/10/4,1,森马官方店,4金冠,森马品牌企业店,51000元,4.8,4.8,4.8,499.99,429.00,379.00,0,119.99,满2件打8.00折/享部分地区包邮/满3件打7.00折/享部分地区包邮,0,155/80A/S/160/84A/M/165/88A/L/170/92A/XL,1049,蚂蚁花呗/集分宝,0,12,13,0,0,255,2,0,0,0,0,0,0,0,
601638517521,1,2019/10/4,1,绫致时装官方店,5金冠,绫致时装正品店,51000元,4.8,4.8,4.8,319.00,279.00,239.00,0,159.00,淘金币可抵3.18元//400元店铺优惠券/满1200元可用/领取//300元店铺优惠券/满900元可用/领取//满1件/享部分地区包邮/送优惠券,0,155/76A/XS/160/80A/S/165/84A/M/170/88A/L/175/92A/XL,70,蚂蚁花呗/信用卡支付/集分宝,0,260,46,0,24,232,108,70,0,0,24,0,0,0,
598790490498,1,2019/10/4,1,绫致时装官方店,5金冠,绫致时装正品店,51000元,4.8,4.8,4.8,279.00,349.50,239.00,0,179.00,淘金币可抵3.58元//400元店铺优惠券/满1200元可用/领取//300元店铺优惠券/满900元可用/领取//满1件/享部分地区包邮/送优惠券,0,155/76A/XS/160/80A/S/165/84A/M/170/88A/L,301,蚂蚁花呗/信用卡支付/集分宝,0,671,45,0,303,261,250,149,5,0,301,0,2,很舒适/(9)/外形好看/(9)/颜色很美/(7)/穿着漂亮/(3),
599517337036,1,2019/10/4,0,盛卓雅桃桃家女装,3金冠,3_wenjing2007,4000元,4.7,4.8,4.8,69.00,78.00,85.00,75.00,59.00,淘金币可抵1.18元//30元店铺优惠券/满499元可用/领取//20元店铺优惠券/满369元可用/领取,1,均码,1,蚂蚁花呗/信用卡支付/集分宝,0,2486,66,1,493,193,336,309,8,5,491,1,1,宝贝很赞/(16)/穿上好看/(15)/版式好/(8)/色彩很好/(8)/便宜/(5)/衣衣很舒服/(4)/没有色差/(3)/性价比不错/(3)/服务不错/(3),
598374222830,1,2019/10/4,0,盛卓雅桃桃家女装,3金冠,3_wenjing2007,4000元,4.7,4.8,4.8,75.00,85.00,59.00,79.00,65.00,淘金币可抵1.30元//30元店铺优惠券/满499元可用/领取//20元店铺优惠券/满369元可用/领取,1,均码,23539,蚂蚁花呗/信用卡支付/集分宝,0,806,100,1,396,191,94,85,6,3,394,1,1,穿着漂亮/(10)/质量好/(7)/版型好看/(7)/很舒适/(5)/没有色差/(3)/不透明/(3)/颜色不喜欢/(3),
562820123458,1,2019/10/4,0,乐淘e家,4蓝冠,乐淘e家66,1000元,4.7,4.7,4.7,89.00,89.00,69.00,75.80,49.90,淘金币可抵0.99元//10元店铺优惠券/满118元可用/领取//5元店铺优惠券/满59元可用/领取,1,S/M/L/XL/2XL,48577,蚂蚁花呗/集分宝,0,82944,11,1,1887,227,2294,1416,37,8,1883,2,2,宝贝很赞/(48)/版型漂亮/(35)/穿着漂亮/(20)/料子不错/(15)/很舒适/(15)/划算/(12)/款式好看/(8)/上装不错/(6)/挺厚实的/(4)/物流快/(4),
576271793259,1,2019/10/4,0,往事如茶style,1蓝冠,气质有毒010,1000元,4.9,4.9,4.9,1186.00,1179.00,1199.00,1190.00,379.00,淘金币可抵7.58元//100元店铺优惠券/满1500元可用/领取//80元店铺优惠券/满1000元可用/领取,1,S/M/L/XL,347,蚂蚁花呗/信用卡支付/集分宝,1,6996,9,1,995,183,409,364,4,5,994,0,1,衣服很舒服/(22)/整体不错/(19)/版型好/(16)/穿着效果好/(12)/颜色挺正/(8)/尺寸很准/(7)/布料好/(6)/跟描述一致/(4)/服务态度好/(4)/快递不错/(3),
600043494474,1,2019/10/4,0,Floracc/清风,3蓝钻,哞哞燕儿,1000元,4.9,4.9,4.9,128.00,132.00,119.00,127.00,136.00,淘金币可抵2.72元//5元店铺优惠券/满70元可用/领取,1,S/M/L/XL,1442,蚂蚁花呗/信用卡支付/集分宝,1,3391,14,0,314,178,560,423,52,5,314,0,0,很舒适/(51)/质量不错/(32)/外形好看/(25)/服务好/(16)/穿着漂亮/(12)/料子不错/(11)/人群/(7)/做工不错/(6)/款式很好/(6)/很便宜/(5),
